Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
Peñamonte,2018,1381112,5 Meses en Barrica 2018,3.4,47,5.9,España,Castilla y León
Bodega Otto Bestué,2020,6798141,Garnacha 2020,3.5,47,5.9,España,Somontano
Bienbebido,2016,1870834,Come Vaca y Bebe Vino 2016,3.4,25,5.9,España,Rioja
Marqués de la Concordia,2019,6936101,Rioja Santiago Segundo Año 2019,3.6,282,5.9,España,Rioja
Castaño,2017,2686164,GSM (Garnacha - Syrah - Monastrell) 2017,3.4,304,5.9,España,Yecla
Fuentespina,2019,5954096,3 Meses 2019,3.5,26,5.9,España,Ribera del Duero
Cuatro Pasos,2020,1258529,Pizarras de Otero Mencia 2020,3.7,119,5.9,España,Bierzo
Alcorta,2017,7032905,Audaz Crianza 2017,3.3,324,5.9,España,Rioja
Bodegas Ponce,2020,1643710,Depaula Monastrell 2020,3.6,43,5.9,España,Jumilla
Hoya de Cadenas,2016,4662725,Shiraz Crianza 2016,3.2,69,5.9,España,Utiel-Requena
Bo,2019,1206516,Bobal Único 2019,3.6,40,5.9,España,Utiel-Requena
Hoya de Cadenas,2018,6117701,Cabernet Sauvignon Crianza 2018,3.6,52,5.9,España,Utiel-Requena
Hoya de Cadenas,2018,6260591,Merlot Crianza 2018,3.7,48,5.9,España,Utiel-Requena
Federico Paternina,2016,1182290,Rioja Reserva 2016,3.6,364,5.93,España,Rioja
Juan Gil,2020,1134571,Jumilla Yellow Label 2020,3.9,313,5.93,España,Jumilla
Nuntius,2016,3081702,Crianza 2016,3.4,45,5.94,España,Rioja
Castillo de Maetierra,2014,3869645,Atlantis Mencia 2014,3.1,48,5.94,España,Bierzo
Francisco Gomez,2014,1223613,Fruto Noble Crianza 2014,3.5,44,5.94,España,Alicante
Raimat,2019,2057155,Clamor Tinto 2019,3.3,380,5.95,España,Costers del Segre
Emendis,2020,6394928,Ull de Llebre - Sumoll 2020,3.3,72,5.95,España,Panadés
Urbion,2017,1903520,Cuvée Tinto 2017,3.4,91,5.95,España,Rioja
Empordàlia,2019,2026400,Sinols Criança 2019,3.8,72,5.95,España,Empordà
Pagos de Aráiz,2018,1552352,Crianza 2018,3.9,38,5.95,España,Navarra
Marqués de Riscal,2019,1282180,Riscal Tempranillo 2019,3.7,632,5.95,España,Castilla y León
Finca Antigua,2017,13940,Petit Verdot 2017,3.6,47,5.95,España,La Mancha
Merayo,2019,1875485,Mencia Bierzo 2019,3.5,163,5.95,España,Bierzo
Luzon,2020,1378087,Jumilla Monastrell Orgánico San Sulfitos 2020,3.4,47,5.95,España,Jumilla
Juan Gil,2018,1134571,Jumilla Yellow Label 2018,3.7,1103,5.95,España,Jumilla
Particular,2018,4311709,Garnacha 2018,3.5,163,5.95,España,Cariñena
Mas Foraster,2018,4001657,Josep Foraster els Nanos Collita 2018,3.4,286,5.95,España,Conca de Barberà
Bodegas Arraez,2019,1165903,Mala Vida 2019,3.7,192,5.95,España,Valencia
Arnegui,2017,1131347,Crianza Rioja 2017,3.5,172,5.95,España,Rioja
Familia Bastida,2018,5210302,Biftu Bobal 2018,3.9,38,5.95,España,Utiel-Requena
Peique,2019,2413128,Mencía 2019,3.4,46,5.95,España,Bierzo
Bodegas Olarra,2019,1470685,Añares Crianza Rioja 2019,3.7,30,5.95,España,Rioja
Viñedos y Bodegas Pablo,2019,94602,Menguante Garnacha 2019,3.8,41,5.95,España,Cariñena
Viñedos y Bodegas Pablo,2019,2421446,Menguante Tempranillo 2019,3.8,354,5.95,España,Cariñena
Varias,2020,1610127,Pere Punyetes Negre 2020,3.6,30,5.95,España,Panadés
Coelus,2016,1436976,Crianza Tempranillo 2016,3.8,62,5.95,España,Rioja
Sierra Cantabria,2019,1149692,Selección 2019,3.9,77,5.95,España,Rioja
Domènech.Vidal,2019,1540507,Masia Freyé Syrah - Tempranillo 2019,3.7,28,5.95,España,Panadés
Raimat,2019,1145711,Abadia Cabernet Sauvignon - Tempranillo 2019,3.5,227,5.95,España,Costers del Segre
Telmo Rodriguez,2019,2568897,Al-Muvedre Tinto Monastrell 2019,3.5,121,5.95,España,Alicante
Campillo,2018,1910299,El Niño de Campillo Rioja 2018,3.6,428,5.97,España,Rioja
Castillo Perelada,2017,3343395,3 Finques (Fincas) Crianza 2017,3.6,517,5.97,España,Empordà
Pío del Ramo,2016,1913616,Pio Ecológico Tinto 2016,3.5,36,5.98,España,Murcia
Alceño,2017,2581921,4 Meses Roble Monastrell 2017,3.6,146,5.98,España,Jumilla
Yllera,2018,1149907,12 Meses en Barrica Tempranillo 2018,3.7,86,5.99,España,Ribera del Duero
Celler Ronadelles - Cap de Ruc,2016,1543238,Flor del Montsant Criança 2016,3.6,152,5.99,España,Montsant
Bodegas Castelo de Medina,2019,8453267,Castelo Roble 2019,3.6,64,5.99,España,Castilla y León
La Maldita,2020,2723412,Garnacha 2020,3.6,247,5.99,España,Rioja
Ontañón,2018,1271833,Rioja Crianza 2018,3.7,46,5.99,España,Rioja
Altanza,2017,1247469,Edulis de Altanza Rioja Crianza 2017,3.7,464,5.99,España,Rioja
Altavins,2020,1241735,Almodí Petit Tinto 2020,3.7,25,6.0,España,Terra Alta
Luzon,2019,6065522,Colección Monastrell 2019,3.5,87,6.0,España,Jumilla
Medievo,2018,1132840,Crianza 2018,3.7,73,6.0,España,Rioja
Bodegas Piqueras,2015,1184425,Valcanto Syrah 2015,3.8,63,6.0,España,Almansa
Bodega Tandem,2018,1158660,Ars In Vitro 2018,3.6,28,6.0,España,Navarra
Puerta Vieja,2017,10331,Crianza 2017,3.5,320,6.03,España,Rioja
Clos Pons,2018,3288432,Jan Petit 2018,3.4,37,6.1,España,Costers del Segre
Rioja Santiago,2016,1228592,Crianza 2016,3.8,452,6.1,España,Rioja
Campo Viejo,2017,4387046,Crianza Vendimia Seleccionada 2017,3.6,163,6.1,España,Rioja
Rioja Santiago,2017,1228592,Crianza 2017,3.5,154,6.1,España,Rioja
Viña Bujanda,2018,1219458,Rioja Crianza 2018,3.8,139,6.1,España,Rioja
Juan Gil,2019,1134571,Jumilla Yellow Label 2019,3.8,1055,6.1,España,Jumilla
Artuke,2020,2152418,Rioja 2020,3.8,389,6.1,España,Rioja
Fariña,2021,2045160,Primero 2021,3.7,82,6.1,España,Toro
El Coto,2015,8619,Crianza 2015,3.6,8949,6.1,España,Rioja Alavesa
Beronia,2018,20796,Rioja Crianza 2018,3.6,792,6.11,España,Rioja
Estancia Piedra,2019,7052007,Cantadal Joven 2019,3.1,108,6.15,España,Toro
Alsina & Sarda,2019,3392138,Finca Cal Janes Merlot 2019,3.9,49,6.15,España,Panadés
Gran Recosind,2016,1248739,Criança 2016,3.5,88,6.18,España,Empordà
Castillo Perelada,2019,2352415,Empordà Jardins Negre 2019,3.3,144,6.2,España,Empordà
Marqués de Cáceres,2020,1623960,Rioja Ecológico Bio 2020,3.6,60,6.2,España,Rioja
Estancia Piedra,2020,7052007,Cantadal Joven 2020,3.5,78,6.2,España,Toro
Bodegas Cosme Palacio,2018,2260236,Glorioso  Rioja Crianza 2018,3.8,37,6.2,España,Rioja
La Maldita,2018,2723412,Garnacha 2018,3.6,1105,6.2,España,Rioja
Celler Masroig,2020,1737208,Les Sorts Jove 2020,3.3,64,6.2,España,Montsant
Bernavi,2019,6574923,Xalera Tinto 2019,3.3,61,6.2,España,Terra Alta
Hacienda López de Haro,2018,1224522,Crianza 2018,3.7,1690,6.2,España,Rioja
Covitoro,2016,1164451,Gran Cermeño Crianza 2016,3.6,101,6.21,España,Toro
Pittacum,2020,2758426,Petit Pittacum 2020,3.7,113,6.25,España,Bierzo
Toresanas,2017,3797044,Orot Roble 2017,3.8,50,6.25,España,Toro
Cune (CVNE),2018,1135311,Crianza 2018,3.6,2211,6.25,España,Rioja
Bodegas Care,2019,1246882,Tinto Roble Garnacha - Syrah 2019,3.9,131,6.25,España,Cariñena
Carlos Serres,2018,1525045,Rioja Crianza 2018,3.9,717,6.25,España,Rioja
Monasterio de Las Vinas,2016,2210645,Reserva 2016,3.8,461,6.25,España,Cariñena
Señorío de Benidorm,2019,3679621,Roble Monastrell - Syrah 2019,3.5,43,6.25,España,Alicante
Mas Foraster,2020,4001657,Josep Foraster els Nanos Collita 2020,2.8,125,6.25,España,Conca de Barberà
Portia,2019,4406501,Roble 2019,3.6,100,6.25,España,Ribera del Duero
Castaño,2019,85758,Hécula Monastrell 2019,3.5,521,6.26,España,Yecla
Bodegas Cosme Palacio,2017,2260236,Glorioso  Rioja Crianza 2017,3.6,122,6.27,España,Rioja
Bodega Iniesta,2018,6776318,Corazón Loco Bobal 2018,3.5,87,6.28,España,Manchuela
Castaño,2017,5610531,Monastrell 2017,3.3,318,6.28,España,Yecla
Familia Torres,2017,1152206,Coronas Crianza 2017,3.8,580,6.28,España,Cataluña
Bodegas Franco-Españolas,2017,1100348,Rioja Bordón Crianza 2017,3.8,810,6.28,España,Rioja
Guelbenzu,2017,51664,Azul 2017,3.8,140,6.29,España,Ribera del Queiles
Lagravera,2020,1945130,Laltre 2020,4.0,49,6.3,España,Costers del Segre
Castillo Perelada,2018,3343395,3 Finques (Fincas) Crianza 2018,3.7,102,6.3,España,Empordà
Gran Feudo,2016,1603756,Reserva 2016,3.6,428,6.33,España,Navarra
Vina Herminia,2016,1668285,Rioja Crianza 2016,3.7,268,6.33,España,Rioja
Breca,2018,5748100,Garnacha de Fuego 2018,3.6,731,6.35,España,Calatayud
Fuentenarro,2019,2249224,4 Meses en Barrica 2019,3.6,64,6.35,España,Ribera del Duero
Monteabellon,2020,2035736,A Cappela Roble 2020,3.3,29,6.35,España,Ribera del Duero
Bodegas Lagunilla,2017,1129460,Crianza 2017,3.3,396,6.35,España,Rioja
Berceo,2017,1141591,Crianza 2017,3.8,99,6.35,España,Rioja
Viladellops,2020,1585724,Garnatxa 2020,3.8,49,6.35,España,Panadés
Bruno Murciano,2019,9213328,Parajes del Cabriel 2019,3.6,117,6.39,España,Utiel-Requena
Albet i Noya,2019,79861,Petit Albet Penedès Rouge 2019,3.3,134,6.39,España,Panadés
Contreras Ruiz,2019,5513724,Édalo Tinto 2019,3.7,32,6.4,España,Andalucía
Zuazo Gaston,2018,1162868,Crianza 2018,3.6,191,6.4,España,Rioja
Solar Viejo,2015,1181896,Crianza 2015,3.6,864,6.4,España,Rioja
Terra d'Uro,2020,5460810,La Enfermera 2020,3.9,63,6.4,España,Toro
Viña Zorzal,2020,1205173,Garnacha 2020,3.5,78,6.4,España,Navarra
Castaño,2020,85757,Monastrell Ecológico 2020,3.5,376,6.4,España,Yecla
Viña Salceda,2018,1111659,Rioja Crianza 2018,3.6,341,6.4,España,Rioja
Bodegas Mano a Mano,2016,1192990,Mano a Mano 2016,3.7,990,6.41,España,Castilla
Bodegas Ochoa,2017,6202302,8A Crianza 2017,3.6,58,6.41,España,Navarra
Falset Marçà,2013,1296785,Ètim Negre 2013,3.3,147,6.41,España,Montsant
Vega Real,2019,1139212,Ribera del Duero Roble 2019,3.7,32,6.44,España,Ribera del Duero
Castillo de Monjardin,2019,1392332,Old Vines (La Cantera) Garnacha 2019,3.5,60,6.45,España,Navarra
Risky Grapes,2019,1810779,La Traca Bobal 2019,3.5,125,6.45,España,Valencia
Altos de Tamarón,2020,1131274,Roble Ribera del Duero 2020,3.4,299,6.45,España,Ribera del Duero
Proyecto Garnachas de España,2018,1393134,La Garnacha Salvaje del Moncayo 2018,3.7,669,6.45,España,Aragón
Enate,2019,1154856,Cabernet Sauvignon - Merlot 2019,3.9,39,6.45,España,Somontano
Viña Zorzal,2019,1205173,Garnacha 2019,3.6,1030,6.45,España,Navarra
Bruma del Estrecho,2018,4309569,Paraje Marín 2018,3.6,62,6.45,España,Jumilla
Martúe,2018,1172697,Campo de la Guardia 2018,3.8,81,6.45,España,Campo de la Guardia
Bodegas La Soterraña,2018,7287564,Etcétera Tempranillo 2018,3.2,106,6.45,España,Ribera del Duero
Celler Piñol,2018,77807,Raig de Raïm Negre 2018,3.5,96,6.46,España,Terra Alta
Viñas del Vero,2012,1599976,Tempranillo - Cabernet Sauvignon Crianza 2012,3.3,461,6.47,España,Somontano
Marqués de la Concordia,2015,1153105,Crianza Rioja 2015,3.7,763,6.47,España,Rioja
Crapula,2013,1661018,NdQ Nacido del Quórum Selección 2013,3.4,32,6.48,España,Jumilla
Rejadorada,2019,1175204,Tinto Roble 2019,3.7,136,6.49,España,Toro
Evodia,2019,1230965,Old Vines Garnacha 2019,3.5,285,6.49,España,Calatayud
Bodega Sommos,2020,9902730,Merlot - Cabernet Roble 2020,3.7,196,6.5,España,Somontano
Domeco de Jarauta,2018,1197384,Lar de Sotomayor Rioja 2018,3.8,30,6.5,España,Rioja
Volver,2019,1542510,Paso a Paso Organic Red 2019,3.5,42,6.5,España,La Mancha
Luna Beberide,2019,1169128,M Mencía Bierzo LB 2019,3.5,576,6.5,España,Bierzo
EGO,2019,1726782,Talento Ecológico 2019,3.8,155,6.5,España,Jumilla
Volver,2018,1170617,Paso a Paso Tempranillo 2018,3.5,258,6.5,España,Castilla
Félix Solís,2014,1967189,Viña Albali Gran Reserva Selección Privada 2014,3.6,127,6.5,España,Valdepeñas
Bodegas Virgen de la Sierra,2018,3975385,Albada Viñas Viejas Garnacha 2018,3.7,267,6.5,España,Calatayud
Finca Constancia,2016,2033280,Parcela 12 Graciano 2016,3.8,205,6.5,España,Castilla
Condado de Oriza,2020,1609207,Roble Ribera del Duero 2020,3.6,159,6.5,España,Ribera del Duero
Castaño,2018,2686164,GSM (Garnacha - Syrah - Monastrell) 2018,3.4,98,6.5,España,Yecla
Muriel,2018,1135538,Fincas de la Villa Rioja Crianza 2018,3.7,159,6.5,España,Rioja
Volver,2020,1170617,Paso a Paso Tempranillo 2020,3.6,37,6.5,España,Castilla
Bodegas Care,2019,7472718,Tinto Sobre Lías Garnacha - Syrah 2019,3.9,1460,6.5,España,Cariñena
Dominio de Calles,2016,1565839,Crianza 2016,3.8,317,6.5,España,Valencia
Bodegas Care,2017,1369510,Crianza Tempranillo - Merlot 2017,3.9,465,6.5,España,Cariñena
Finca Los Aljibes,2018,3015320,Viña Aljibes Red Blend 2018,3.6,46,6.5,España,Castilla
De Moya,2018,2766217,Justina 2018,3.9,372,6.5,España,Valencia
Arché Pagès,2018,1314194,Sàtirs Negre 2018,3.8,108,6.5,España,Empordà
Pago de la Jaraba,2016,2490463,Azagador Reserva Tinto 2016,3.6,30,6.5,España,La Mancha
Marques de Vitoria,2018,1488465,Rioja Crianza 2018,3.6,153,6.5,España,Rioja
Enate,2018,1154856,Cabernet Sauvignon - Merlot 2018,3.7,812,6.5,España,Somontano
Habla,2020,1978855,de La Tierra 2020,3.6,119,6.5,España,Extremadura
Sierra Cantabria,2020,1986382,Murmurón 2020,3.5,40,6.55,España,Rioja
Bodegas Príncipe de Viana,2016,1210158,Reserva Navarra 2016,3.8,59,6.55,España,Navarra
Dominio de Tares,2017,1896149,Baltos Mencía 2017,3.7,437,6.55,España,Bierzo
Barahonda,2019,15713,Barrica Tinto (Monastrell - Syrah) 2019,3.9,33,6.57,España,Yecla
Portal del Montsant,2019,1437498,Santes Negre Sustainable Vineyards 2019,3.6,252,6.59,España,Montsant
Estefanía,2018,5110258,Tilenus Vendimia Bierzo 2018,3.5,97,6.59,España,Bierzo
Portia,2018,4406501,Roble 2018,3.5,909,6.6,España,Ribera del Duero
Cune (CVNE),2017,1135311,Crianza 2017,3.6,5892,6.6,España,Rioja
Bodega Pirineos,2018,6375484,Roble 2018,4.0,122,6.6,España,Somontano
Familia Torres,2018,1152206,Coronas Crianza 2018,3.6,141,6.6,España,Cataluña
Señorío de Nava,2020,1139423,Roble Ribera del Duero 2020,3.9,28,6.63,España,Ribera del Duero
Bodegas Javier San Pedro Ortega,2018,1595750,Cueva de Lobos Crianza 2018,3.6,113,6.65,España,Rioja
Espelt,2020,1731540,Sauló 2020,3.4,30,6.65,España,Empordà
Altos Ibéricos,2017,1759011,Crianza 2017,3.9,2487,6.651666666666666,España,Rioja
Familia Torres,2017,7569397,22 Pies Rioja Crianza 2017,3.9,30,6.651666666666666,España,Rioja
Martinez Corta,2018,7738981,Finca Iriarte Tempranillo 2018,3.8,130,6.69,España,Rioja
Pagos del Rey,2020,7127854,Canta Mañanas Tempranillo 2020,3.4,184,6.69,España,Ribera del Duero
Coelus,2017,1436976,Crianza Tempranillo 2017,3.7,32,6.7,España,Rioja
Beronia,2017,20796,Rioja Crianza 2017,3.7,1616,6.7,España,Rioja
Vinos Divertidos,2020,1205983,Cojón de Gato Tinto 2020,3.4,28,6.7,España,Somontano
Bodegas Arraez,2019,5067549,Vividor Bobal 2019,3.6,238,6.7,España,Utiel-Requena
Bodegas Lleiroso,2018,2016016,Luz Millar Roble 2018,3.6,563,6.7,España,Ribera del Duero
Bodega Pirineos,2013,2291254,Señorío de Lazán Crianza 2013,3.2,344,6.74,España,Somontano
Rioja Santiago,2018,1228592,Crianza 2018,3.7,50,6.75,España,Rioja
Navajas,2018,7893993,Garnacha 2018,3.4,50,6.75,España,Rioja
Gran Feudo,2016,1441674,Viñas Viejas Reserva 2016,3.6,149,6.75,España,Navarra
Finca Bacara,2019,4664825,Crazy Grapes Monastrell 2019,3.8,246,6.75,España,Jumilla
Luis Cañas,2019,1233309,Tinto 2019,3.6,56,6.75,España,Rioja
Museum,2017,1714209,Vinea Tempranillo Crianza 2017,3.6,159,6.75,España,Cigales
Navajas,2017,78766,Rioja Crianza Tinto 2017,3.8,52,6.75,España,Rioja
Bodegas Valdemar,2017,1774637,Finca del Marquesado Crianza 2017,3.8,158,6.75,España,Rioja
Familia Torres,2019,1147949,Coronas Tempranillo 2019,3.5,330,6.75,España,Cataluña
Península Vinicultores,2018,6348969,Viñedos Viejos Vino de Montana 2018,3.5,430,6.75,España,Madrid
Casa del Valle,2018,1323279,Syrah 2018,3.6,31,6.75,España,Castilla
Bodega Sommos,2019,1480760,Nietro Tinto 2019,3.8,51,6.75,España,Calatayud
Costers del Sió,2020,1368709,Petit Siós Tinto 2020,3.7,45,6.75,España,Costers del Segre
Bobal de San Juan,2019,1743364,Bobal Old Vines (Viñas Viejas) 2019,3.6,72,6.78,España,Utiel-Requena
Borsao Bodegas,2015,1289492,Crianza (Selección Crianza) 2015,3.9,1069,6.78,España,Campo de Borja
Luzon,2020,6065522,Colección Monastrell 2020,3.6,87,6.8,España,Jumilla
Legaris,2020,1134266,Ribera del Duero Roble 2020,3.6,77,6.8,España,Ribera del Duero
Finca Constancia,2018,6519,Parcela 23 Tempranillo 2018,3.9,152,6.8,España,Castilla
Heredad Torresano,2015,1217061,Roble 2015,3.2,131,6.8,España,Madrid
Aroa,2020,2333336,Le Naturel Red 2020,3.8,607,6.8,España,Navarra
Altos Ibéricos,2016,1759011,Crianza 2016,3.8,7792,6.82,España,Rioja
El Casetero,2017,5564763,Garnacha 2017,3.5,633,6.85,España,Campo de Borja
Bodegas Virgen de Galir,2019,7419457,Maruxa Mencia 2019,3.7,235,6.85,España,Valdeorras
Finca Constancia,2017,2033280,Parcela 12 Graciano 2017,3.8,276,6.85,España,Castilla
Jaro,2019,1164120,Sembro Vendimia Seleccionada Tempranillo 2019,3.8,259,6.85,España,Ribera del Duero
Bodega de Bardos,2018,6276504,Roble 2018,3.7,223,6.85,España,Ribera del Duero
Marques de Vitoria,2016,1488465,Rioja Crianza 2016,3.6,745,6.86,España,Rioja
Celler Mas Pòlit,2019,6477060,Terra Indika 2019,3.7,25,6.88,España,Empordà
Señorío de Nava,2018,1139423,Roble Ribera del Duero 2018,3.7,71,6.9,España,Ribera del Duero
Vega Real,2018,1139212,Ribera del Duero Roble 2018,3.6,379,6.9,España,Ribera del Duero
EGO,2020,1787864,Gorú 2020,3.7,113,6.9,España,Jumilla
EGO,2019,1787864,Gorú 2019,3.8,680,6.9,España,Jumilla
Pinord,2015,1549673,Penedés Crianza Tempranillo Taanug 2015,2.7,35,6.9,España,Panadés
Solar Viejo,2017,1181896,Crianza 2017,3.8,138,6.9,España,Rioja
Bodega Tandem,2019,5965390,Inmune 2019,3.7,37,6.9,España,Navarra
De Moya,2019,2766217,Justina 2019,3.9,148,6.9,España,Valencia
Habla,2018,1978855,de La Tierra 2018,3.7,1733,6.9,España,Extremadura
Dominio de Longaz,2016,3607283,Longaz Garnacha 2016,3.4,27,6.9,España,Cariñena
Abad,2019,6353424,Dom Bueno Mencia Laderas del Norte 2019,3.9,70,6.9,España,Bierzo
Pago Aylés,2018,2650018,a de Aylés 2018,3.8,200,6.9,España,Aragón
Martin Berdugo,2018,1158446,Barrica 2018,3.5,184,6.9,España,Ribera del Duero
Finca Albret,2017,7672876,El Balcón Crianza 2017,3.5,42,6.9,España,Navarra
De Moya,2019,5220637,Gloria 2019,3.9,94,6.9,España,Valencia
Finca Bacara,2019,4583398,3015 Monastrell Ecológico 2019,3.7,243,6.9,España,Jumilla
Celler Cooperatiu d'Espolla,2018,2445126,Panissars  Negre 2018,3.6,27,6.9,España,Cataluña
Bodegas Olarra,2017,1470685,Añares Crianza Rioja 2017,3.6,533,6.9,España,Rioja
Terra d'Uro,2018,5460810,La Enfermera 2018,3.7,1637,6.9,España,Toro
Abel Mendoza Monge,2020,1221602,Jarrarte 2020,3.4,36,6.9,España,Rioja
Finca Bacara,2020,7087103,Time Waits For No One (Double Skull) 2020,4.0,123,6.9,España,Jumilla
Finca Constancia,2018,2180052,Selección 2018,3.7,42,6.9,España,Castilla
Paco & Lola,2017,1301320,Paco Garnacha - Tempranillo 2017,3.6,53,6.9,España,Navarra
Bodegas Vilano,2020,3973671,Black Edition 2020,4.0,39,6.9,España,Ribera del Duero
Covitoro,2018,4445319,Barbián 2018,3.6,164,6.9,España,Toro
Hacienda Albae,2017,5463135,Malbec 2017,3.3,73,6.9,España,La Mancha
Hacienda Albae,2017,2801731,Cabernet Sauvignon 2017,3.7,29,6.9,España,La Mancha
Finca Bacara,2020,4583398,3015 Monastrell Ecológico 2020,3.6,243,6.9,España,Jumilla
El Miracle,2018,8559285,No. 01 2018,3.5,777,6.9,España,Valencia
Paco & Lola,2019,1301320,Paco Garnacha - Tempranillo 2019,3.5,50,6.9,España,Navarra
Hacienda Albae,2018,1459107,Syrah 2018,3.6,27,6.9,España,La Mancha
Pinord,2020,2438013,Càtar Montsant 2020,3.5,114,6.9,España,Montsant
Bodegas Olarra,2018,1470685,Añares Crianza Rioja 2018,3.6,461,6.9,España,Rioja
Tierra De Cubas,2018,9861362,Manadero Collecion de Parcellas Garnacha 2018,4.1,55,6.9,España,Cariñena
Bodegas Franco-Españolas,2018,1100348,Rioja Bordón Crianza 2018,3.6,157,6.9,España,Rioja
Pago Aylés,2019,2650018,a de Aylés 2019,3.8,104,6.9,España,Aragón
Vinos Valtuille,2020,1225223,Pago de Valdoneje 2020,3.8,68,6.9,España,Bierzo
Viore,2014,5630493,Ribera del Duero Crianza 2014,3.4,77,6.95,España,Ribera del Duero
Vinos Divertidos,2019,1368438,Teta de Vaca 2019,3.4,47,6.95,España,Calatayud
Cuatro Rayas,2020,6351008,Organic Tempranillo 2020,3.5,30,6.95,España,Rueda
Tagonius,2018,1148206,Tinto Roble 2018,3.4,34,6.95,España,Madrid
La Vinyeta,2020,1220836,Heus Negre 2020,3.4,27,6.95,España,Empordà
Vina Herminia,2017,1668285,Rioja Crianza 2017,3.4,35,6.95,España,Rioja
Marqués de Cáceres,2018,10247,Rioja Crianza 2018,3.7,655,6.95,España,Rioja
Torre de Oña,2018,1403094,Finca San Martin Rioja Crianza 2018,3.8,277,6.95,España,Rioja
Lan,2017,88830,Crianza Rioja 2017,3.8,1978,6.95,España,Rioja
Guelbenzu,2016,1901038,Vierlas 2016,3.6,46,6.95,España,Ribera del Queiles
Altún,2020,1288740,Albiker 2020,3.7,40,6.95,España,Rioja
Castillo de Monesma,2013,1779371,Crianza Cabernet Sauvignon - Merlot 2013,3.4,87,6.95,España,Somontano
Dominio de Atauta,2019,1693444,Viridiana Ribera del Duero Roble 2019,3.7,42,6.95,España,Ribera del Duero
Bodegas Javier San Pedro Ortega,2017,1595750,Cueva de Lobos Crianza 2017,3.6,97,6.95,España,Rioja
